season,team,games_played,pts,ppg,rpg,apg,spg,bpg,fg_pct,ft_pct,fg3_pct
2016-17,1610612743,82,811,9.89,2.61,2.07,0.622,0.293,0.404,0.883,0.334
2017-18,1610612743,81,1352,16.7,3.67,3.38,0.975,0.346,0.451,0.905,0.378
2018-19,1610612743,75,1367,18.2,4.23,4.84,0.893,0.36,0.437,0.848,0.367
2019-20,1610612743,59,1091,18.5,4.0,4.81,1.14,0.288,0.456,0.881,0.346
2020-21,1610612743,48,1018,21.2,4.04,4.81,1.33,0.271,0.477,0.869,0.408
2022-23,1610612743,65,1298,20.0,3.95,6.15,1.02,0.246,0.454,0.833,0.398
2023-24,1610612743,59,1250,21.2,4.1,6.51,0.966,0.661,0.481,0.853,0.425
2024-25,1610612743,63,1360,21.6,3.81,6.03,1.43,0.508,0.476,0.887,0.399
