season,team,games_played,pts,ppg,rpg,apg,spg,bpg,fg_pct,ft_pct,fg3_pct
2018-19,1610612746,82,889,10.8,2.83,3.29,1.17,0.549,0.476,0.8,0.367
2019-20,1610612760,70,1331,19.0,5.89,3.31,1.13,0.671,0.471,0.807,0.347
2020-21,1610612760,35,830,23.7,4.74,5.91,0.771,0.657,0.508,0.808,0.418
2021-22,1610612760,56,1371,24.5,4.96,5.91,1.27,0.821,0.453,0.81,0.3
2022-23,1610612760,68,2135,31.4,4.84,5.46,1.65,0.956,0.51,0.905,0.345
2023-24,1610612760,75,2254,30.1,5.53,6.2,2.0,0.893,0.535,0.874,0.353
2024-25,1610612760,68,2232,32.8,5.03,6.31,1.76,1.04,0.522,0.903,0.37
