season,team,games_played,pts,ppg,rpg,apg,spg,bpg,fg_pct,ft_pct,fg3_pct
2016-17,1610612759,38,130,3.42,1.11,1.26,0.211,0.158,0.431,0.7,0.391
2017-18,1610612759,81,654,8.07,5.67,2.85,1.2,0.383,0.443,0.709,0.265
2019-20,1610612759,66,720,10.9,5.8,4.11,1.68,0.258,0.462,0.798,0.369
2020-21,1610612759,67,1051,15.7,7.06,5.42,1.51,0.104,0.453,0.791,0.317
2021-22,1610612759,68,1438,21.1,8.28,9.22,2.03,0.338,0.462,0.794,0.327
2022-23,1610612737,74,1515,20.5,5.26,6.05,1.51,0.257,0.464,0.832,0.344
2023-24,1610612737,78,1753,22.5,5.33,6.44,1.42,0.308,0.459,0.794,0.363
2024-25,1610612740,31,542,17.5,6.45,7.35,2.03,0.387,0.393,0.823,0.299
