season,team,games_played,pts,ppg,rpg,apg,spg,bpg,fg_pct,ft_pct,fg3_pct
2019-20,1610612752,56,803,14.3,4.98,2.55,0.982,0.304,0.402,0.614,0.32
2020-21,1610612752,72,1264,17.6,5.75,3.01,0.736,0.278,0.441,0.746,0.401
2021-22,1610612752,70,1402,20.0,5.83,2.97,0.614,0.229,0.408,0.714,0.342
2022-23,1610612752,73,1431,19.6,5.04,2.75,0.425,0.205,0.434,0.74,0.31
2023-24,1610612752,26,474,18.2,4.27,2.42,0.462,0.346,0.423,0.831,0.331
2023-24,1610612761,32,696,21.8,6.38,4.06,0.594,0.406,0.553,0.629,0.392
2023-24,0,58,1170,20.2,5.43,3.33,0.534,0.379,0.495,0.715,0.36
2024-25,1610612761,53,1135,21.4,6.47,5.58,0.792,0.283,0.472,0.643,0.355
