season,team,games_played,pts,ppg,rpg,apg,spg,bpg,fg_pct,ft_pct,fg3_pct
2019-20,1610612763,67,1193,17.8,3.87,7.28,0.866,0.269,0.477,0.776,0.335
2020-21,1610612763,63,1204,19.1,4.0,7.38,0.905,0.206,0.449,0.728,0.303
2021-22,1610612763,57,1564,27.4,5.7,6.74,1.16,0.386,0.493,0.761,0.344
2022-23,1610612763,61,1596,26.2,5.85,8.08,1.08,0.262,0.466,0.748,0.307
2023-24,1610612763,9,226,25.1,5.56,8.11,0.778,0.556,0.471,0.812,0.275
2024-25,1610612763,43,960,22.3,4.07,7.44,1.23,0.256,0.449,0.834,0.291
